""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000162373.12	2138	ENSG00000162373.12	ENSG00000162373	protein_coding	BEND5	79656	InGen	7.25185714975185	6	ENST00000371833.3|ENST00000476079.5|ENST00000463562.1|ENST00000476096.1|ENST00000480399.1|ENST00000489956.1	-0.0949821754606892	4.20656269155427	-3.90134203483084	0.000114148521734506	0.0331846059613886	0.819789029227977	0.0762825015576581
ENSG00000172460.14	2961	ENSG00000172460.14	ENSG00000172460	unitary_pseudogene	PRSS30P	124221	InGen	0.205055581426393	6	ENST00000506153.5|ENST00000489864.5|ENST00000476276.5|ENST00000475030.5|ENST00000390681.5|ENST00000480827.1	0.359581773685369	-0.545125289475572	3.88540089528219	0.000121579880023618	0.0347627198949081	0.81699526514905	0.0568578529414035
ENSG00000144401.14	6798	ENSG00000144401.14	ENSG00000144401	protein_coding	METTL21A	151194	InGen	1.96087861765701	13	ENST00000432416.5|ENST00000458426.5|ENST00000425132.5|ENST00000477919.1|ENST00000411432.5|ENST00000448007.6|ENST00000272839.7|ENST00000448823.2|ENST00000406927.6|ENST00000426075.5|ENST00000442521.1|ENST00000461419.6|ENST00000471128.1	-0.0886786433996472	4.05899031000968	-3.88311399038626	0.000122682817587569	0.0347627198949081	0.770458246606119	0.0558870479520579
ENSG00000115523.16	3051	ENSG00000115523.16	ENSG00000115523	protein_coding	GNLY	10578	InGen	0.31668278855047	14	ENST00000488945.5|ENST00000263863.8|ENST00000489214.5|ENST00000482900.5|ENST00000464298.5|ENST00000470974.1|ENST00000489980.5|ENST00000524600.5|ENST00000533041.5|ENST00000534351.5|ENST00000409696.7|ENST00000491234.1|ENST00000531685.1|ENST00000526018.1	-0.419774380796646	0.126589499653448	-3.8787498545294	0.00012481390588199	0.0349244910396042	0.877507965821618	0.0177426435230972
ENSG00000116771.5	2500	ENSG00000116771.5	ENSG00000116771	protein_coding	AGMAT	79814	InGen	1.06935635044764	1	ENST00000375826.3	-0.137227730274508	1.65413699388656	-3.86529597145172	0.000131606359728632	0.0353728896361961	0.887077097666723	0.0123283526946504
ENSG00000249087.6	2655	ENSG00000249087.6	ENSG00000249087	antisense	ZNF436-AS1		InGen	2.58309148097448	6	ENST00000458053.4|ENST00000454117.1|ENST00000335648.3|ENST00000518821.1|ENST00000437367.3|ENST00000518600.1	0.118649156180424	3.04525532364018	3.8646650430218	0.000131933329650217	0.0353728896361961	0.806896517022403	0.055660500676087
ENSG00000140545.14	6837	ENSG00000140545.14	ENSG00000140545	protein_coding	MFGE8	4240	InGen	6.81204953966062	17	ENST00000558018.5|ENST00000268151.11|ENST00000268150.12|ENST00000566497.5|ENST00000560937.1|ENST00000542878.5|ENST00000558029.5|ENST00000617199.1|ENST00000613965.1|ENST00000560553.1|ENST00000559259.1|ENST00000559997.5|ENST00000558352.5|ENST00000559770.1|ENST00000559143.1|ENST00000558773.1|ENST00000557944.1	-0.12664637596819	5.8424076235634	-3.86124290878764	0.000133720236031289	0.0353728896361961	0.558564505107754	0.0512721506388288
ENSG00000214944.9	15617	ENSG00000214944.9	ENSG00000214944	protein_coding	ARHGEF28	64283	InGen	0.633618652933657	14	ENST00000296794.10|ENST00000513042.6|ENST00000545377.5|ENST00000509848.5|ENST00000437974.5|ENST00000426542.6|ENST00000510131.1|ENST00000296799.8|ENST00000513841.1|ENST00000506334.1|ENST00000510312.6|ENST00000512883.1|ENST00000504003.1|ENST00000503341.1	0.111832336376787	3.58343702658818	3.86087572738235	0.000133913318401644	0.0353728896361961	0.732008463869777	0.0637691400814795
ENSG00000110975.8	5082	ENSG00000110975.8	ENSG00000110975	protein_coding	SYT10	341359	InGen	0.353691012378708	3	ENST00000228567.7|ENST00000539102.1|ENST00000567656.1	0.241134408350139	0.783212145040842	3.85922745941965	0.000134783314466822	0.0353728896361961	0.868850941642963	0.0321032744771986
ENSG00000029534.19	10799	ENSG00000029534.19	ENSG00000029534	protein_coding	ANK1	286	InGen	1.76861308316672	14	ENST00000289734.11|ENST00000347528.8|ENST00000522231.5|ENST00000522543.5|ENST00000314214.12|ENST00000520299.5|ENST00000265709.12|ENST00000348036.8|ENST00000524227.5|ENST00000335651.6|ENST00000518715.1|ENST00000518061.1|ENST00000524069.1|ENST00000521407.1	-0.140476075322475	4.52809753372201	-3.85713094652975	0.000135897632732315	0.0353728896361961	0.626458517236928	0.0583814802905732
ENSG00000144935.14	4768	ENSG00000144935.14	ENSG00000144935	protein_coding	TRPC1	7220	InGen	5.72363750057782	5	ENST00000476941.5|ENST00000273482.10|ENST00000612385.1|ENST00000460401.1|ENST00000480101.1	0.0826576677422009	4.98800877316159	3.84567088128185	0.000142144417649821	0.0365735952769108	0.55261325670182	0.0237799469391282
ENSG00000196878.13	4749	ENSG00000196878.13	ENSG00000196878	protein_coding	LAMB3	3914	InGen	1.18208675127253	6	ENST00000356082.8|ENST00000391911.5|ENST00000367030.7|ENST00000455193.1|ENST00000583107.1|ENST00000415782.1	-0.159851873704334	2.81818933831727	-3.8345163410276	0.000148484720292483	0.0377708007244004	0.715347418848823	0.0165555145573916
ENSG00000197779.13	8443	ENSG00000197779.13	ENSG00000197779	protein_coding	ZNF81	347344	InGen	0.540694459578353	5	ENST00000376954.5|ENST00000338637.11|ENST00000334937.8|ENST00000376950.4|ENST00000483520.1	-0.112307331384152	2.31880808893928	-3.82064170669075	0.000156744543043285	0.0382119998477379	0.705412635238152	0.0778031941627792
ENSG00000070371.15	10049	ENSG00000070371.15	ENSG00000070371	protein_coding	CLTCL1	8218	InGen	0.527624084351223	12	ENST00000621271.4|ENST00000427926.5|ENST00000412649.5|ENST00000622493.4|ENST00000617926.4|ENST00000615606.4|ENST00000617103.4|ENST00000538828.1|ENST00000611723.1|ENST00000458188.2|ENST00000540896.1|ENST00000449918.1	0.158394105908365	2.58903300831242	3.81876360782585	0.000157895417956517	0.0382119998477379	0.680929957928877	0.0348192380062878
ENSG00000105447.12	5763	ENSG00000105447.12	ENSG00000105447	protein_coding	GRWD1	83743	InGen	2.31241049107931	3	ENST00000253237.9|ENST00000598711.1|ENST00000599949.1	-0.0628029164058345	4.03038479483584	-3.81505646883018	0.000160190583173827	0.0382119998477379	0.52603599315307	0.0189032513188545
ENSG00000255980.1	2376	ENSG00000255980.1	ENSG00000255980	lincRNA	AP000439.1		InGen	0.166743324694362	1	ENST00000545202.1	-0.555272841547738	-1.50495262189257	-3.81172886740126	0.000162277585031263	0.0382119998477379	0.372582491761028	0.0222689424371991
ENSG00000256312.1	391	ENSG00000256312.1	ENSG00000256312	lincRNA	RP13-977J11.8		InGen	0.45418834259354	1	ENST00000535242.1	-0.34416997038215	-2.25569492422204	-3.81048508400649	0.000163064235287419	0.0382119998477379	0.186830256896708	0.0251318420923324
ENSG00000065057.7	2430	ENSG00000065057.7	ENSG00000065057	protein_coding	NTHL1	4913	InGen	3.2307944785217	10	ENST00000219066.5|ENST00000561862.5|ENST00000565406.5|ENST00000566380.5|ENST00000562951.5|ENST00000568513.5|ENST00000567727.5|ENST00000561841.1|ENST00000562120.1|ENST00000623977.1	-0.0907889223688272	3.24328162660102	-3.80940913362328	0.000163747642044231	0.0382119998477379	0.591746234426502	0.0497862264914346
ENSG00000124749.16	7078	ENSG00000124749.16	ENSG00000124749	protein_coding	COL21A1	81578	InGen	0.506248110415995	12	ENST00000488912.5|ENST00000244728.9|ENST00000370819.5|ENST00000467045.5|ENST00000535941.5|ENST00000482933.1|ENST00000467216.2|ENST00000461489.1|ENST00000484987.1|ENST00000469682.1|ENST00000456983.1|ENST00000370817.3	0.165400929084674	2.14183544304524	3.80633172288024	0.000165717276947908	0.0382119998477379	0.663583044009078	0.0437371539842883
ENSG00000224924.6	2325	ENSG00000224924.6	ENSG00000224924	lincRNA	LINC00320	387486	InGen	8.02282146122243	5	ENST00000416768.5|ENST00000437238.5|ENST00000452561.5|ENST00000435279.6|ENST00000419299.1	0.185057911161929	4.54727791016689	3.80610809517956	0.00016586127424821	0.0382119998477379	0.454867026565079	0.0138443511207561
ENSG00000165409.16	5754	ENSG00000165409.16	ENSG00000165409	protein_coding	TSHR	7253	InGen	0.038660184587775	11	ENST00000557096.1|ENST00000541158.6|ENST00000342443.10|ENST00000298171.6|ENST00000553763.1|ENST00000555326.5|ENST00000554263.5|ENST00000554435.1|ENST00000636454.1|ENST00000556031.1|ENST00000637447.1	-0.338567278667013	-2.26763497151672	-3.80420265664616	0.000167093018729965	0.0382119998477379	0.155891048473739	0.0228569129550734
ENSG00000181656.6	3491	ENSG00000181656.6	ENSG00000181656	protein_coding	GPR88	54112	InGen	2.31241329221731	1	ENST00000315033.4	0.123975478807818	3.07505971520546	3.8038427596521	0.000167326637266333	0.0382119998477379	0.575335540853863	0.0343684503007981
ENSG00000259924.1	964	ENSG00000259924.1	ENSG00000259924	processed_pseudogene	RP11-16E23.4		InGen	0.266339146831886	1	ENST00000567680.1	-0.295526363353474	-1.65821928555779	-3.800478753095	0.000169525272711975	0.0382119998477379	0.318874901125978	0.0723045382362736
ENSG00000251138.6	2342	ENSG00000251138.6	ENSG00000251138	lincRNA	RP11-81H3.2	100507377	InGen	0.257017954369394	5	ENST00000549905.5|ENST00000515416.6|ENST00000551726.1|ENST00000551210.1|ENST00000548427.1	0.287589224681796	-0.675067892667781	3.79869279278649	0.000170703595477945	0.0382119998477379	0.530923351725452	0.0703413426509661
ENSG00000273729.1	3487	ENSG00000273729.1	ENSG00000273729	antisense	RP11-7F17.8		InGen	1.33948392270507	1	ENST00000619017.1	0.104497399464841	2.52955562070402	3.78722741346684	0.000178454322087904	0.0390628510078046	0.573588478483255	0.0171335293967421
ENSG00000143324.13	8903	ENSG00000143324.13	ENSG00000143324	protein_coding	XPR1	9213	InGen	8.0764005719019	5	ENST00000367590.8|ENST00000367589.3|ENST00000498177.1|ENST00000464817.1|ENST00000467345.1	-0.0750568211124526	5.49383391290425	-3.7837948500363	0.000180838653179221	0.0390628510078046	0.295232822639222	0.08736914216103
ENSG00000135750.14	3627	ENSG00000135750.14	ENSG00000135750	protein_coding	KCNK1	3775	InGen	16.4627924392667	6	ENST00000366621.7|ENST00000472190.5|ENST00000366620.5|ENST00000487728.1|ENST00000446915.1|ENST00000472869.1	-0.0891060928637623	6.18209094699106	-3.7823791262605	0.000181830778766663	0.0390628510078046	0.268646319168379	0.0430236459811227
ENSG00000142149.8	8294	ENSG00000142149.8	ENSG00000142149	protein_coding	HUNK	30811	InGen	1.8838308538946	4	ENST00000270112.6|ENST00000430354.1|ENST00000465574.1|ENST00000439107.1	-0.144301270859988	3.7860956832754	-3.77923180339875	0.000184054833117722	0.0390628510078046	0.413297166913136	0.0560516696927212
ENSG00000134874.17	8470	ENSG00000134874.17	ENSG00000134874	protein_coding	DZIP1	22873	InGen	7.24597748152477	8	ENST00000361396.6|ENST00000347108.7|ENST00000361156.7|ENST00000376829.6|ENST00000485031.5|ENST00000479518.1|ENST00000466569.1|ENST00000466027.1	0.084277088344191	6.17757025796675	3.77619150888255	0.000186227621069061	0.0390628510078046	0.238228968054915	0.0307142361771009
ENSG00000051180.16	3046	ENSG00000051180.16	ENSG00000051180	protein_coding	RAD51	5888	InGen	0.212137688568559	10	ENST00000527860.5|ENST00000423169.6|ENST00000267868.7|ENST00000557850.5|ENST00000532743.5|ENST00000382643.7|ENST00000525066.5|ENST00000526763.5|ENST00000531277.2|ENST00000533741.1	-0.213090127494651	-1.16349373224047	-3.77452570002589	0.000187428358333242	0.0390628510078046	0.353125575700084	0.0198609363446527
ENSG00000007171.16	4176	ENSG00000007171.16	ENSG00000007171	protein_coding	NOS2	4843	InGen	1.54378122485128	2	ENST00000313735.10|ENST00000621962.1	-0.151820071923487	2.9303366102749	-3.77292767901647	0.000188587097607762	0.0390628510078046	0.485153754880303	0.0939516947930854
ENSG00000270332.1	7619	ENSG00000270332.1	ENSG00000270332	lincRNA	SMC2-AS1	101928550	InGen	0.0289535827490603	2	ENST00000603487.1|ENST00000603949.1	0.281856991252517	-2.00521329765508	3.770505769937	0.000190356141725739	0.0390628510078046	0.153410846924552	0.0553744533564741
ENSG00000170681.6	2615	ENSG00000170681.6	ENSG00000170681	protein_coding	MURC	347273	InGen	0.975842850774331	1	ENST00000307584.5	-0.154044350316329	1.14259828298887	-3.76836066045713	0.000191936069762053	0.0390628510078046	0.560358397559297	0.078593421803487
ENSG00000121064.12	3853	ENSG00000121064.12	ENSG00000121064	protein_coding	SCPEP1	59342	InGen	6.74411591305213	16	ENST00000262288.7|ENST00000575423.5|ENST00000571345.5|ENST00000572591.5|ENST00000572710.5|ENST00000575395.5|ENST00000573823.5|ENST00000576154.5|ENST00000571898.5|ENST00000631024.1|ENST00000570480.5|ENST00000570589.5|ENST00000573789.1|ENST00000570505.1|ENST00000573239.1|ENST00000570479.1	0.0875197155577487	5.11632036575924	3.76833500300982	0.000191955041807393	0.0390628510078046	0.263733005104328	0.0527013532838424
ENSG00000186081.11	4292	ENSG00000186081.11	ENSG00000186081	protein_coding	KRT5	3852	InGen	0.77371829519987	11	ENST00000252242.8|ENST00000552952.1|ENST00000549511.5|ENST00000548409.5|ENST00000552629.5|ENST00000547890.5|ENST00000551013.1|ENST00000551188.5|ENST00000549420.1|ENST00000551275.1|ENST00000546577.1	-0.217040719778887	1.79687712556146	-3.75473009357008	0.000202268132678175	0.039794091509239	0.497232465819497	0.0560062976942326
ENSG00000263990.1	488	ENSG00000263990.1	ENSG00000263990	lincRNA	CTC-542B22.2		InGen	1.71959188542442	1	ENST00000583236.1	0.159480625049697	-0.0779163255620167	3.7545557086523	0.000202403655164553	0.039794091509239	0.458169761068381	0.0476160845397831
ENSG00000146094.13	4821	ENSG00000146094.13	ENSG00000146094	protein_coding	DOK3	79930	InGen	0.993183725049007	13	ENST00000312943.10|ENST00000500323.2|ENST00000377112.8|ENST00000357198.8|ENST00000501403.6|ENST00000510380.5|ENST00000506493.5|ENST00000502885.5|ENST00000510898.5|ENST00000509310.1|ENST00000502380.1|ENST00000512660.1|ENST00000510389.1	-0.183983933371026	2.52010806740368	-3.74979751810564	0.000206134686603332	0.039794091509239	0.444996508793705	0.0527967020063714
ENSG00000146038.11	4996	ENSG00000146038.11	ENSG00000146038	protein_coding	DCDC2	51473	InGen	0.476807045480117	3	ENST00000378450.6|ENST00000378454.7|ENST00000436313.1	0.142557684489149	1.39889779304937	3.7435656891847	0.000211119417355176	0.039794091509239	0.474286193166899	0.0170776282720496
ENSG00000169432.14	10364	ENSG00000169432.14	ENSG00000169432	protein_coding	SCN9A	6335	InGen	0.582664444419035	6	ENST00000409672.5|ENST00000303354.10|ENST00000409435.5|ENST00000452182.1|ENST00000454569.5|ENST00000472119.1	0.151115503018244	2.14614831604312	3.74329169009018	0.000211341172286379	0.039794091509239	0.443576209802686	0.0201162046886864
ENSG00000280339.1	3249	ENSG00000280339.1	ENSG00000280339	TEC	RP11-736K20.4		InGen	0.97476807063504	1	ENST00000624364.1	0.12998007074086	1.84894707586943	3.74218789880771	0.000212236727345215	0.039794091509239	0.457593529338599	0.066849607551947
ENSG00000108829.9	4570	ENSG00000108829.9	ENSG00000108829	protein_coding	LRRC59	55379	InGen	8.29290258409633	3	ENST00000503118.2|ENST00000225972.7|ENST00000576448.1	-0.0550947971358433	5.48792562522867	-3.74072766295551	0.000213426981244832	0.039794091509239	0.141476351595091	0.0206868396457796
ENSG00000187553.8	4364	ENSG00000187553.8	ENSG00000187553	protein_coding	CYP26C1	340665	InGen	0.0944363447403924	2	ENST00000624358.3|ENST00000285949.5	0.311513998320397	-1.18752410765353	3.73810584189505	0.00021557986760662	0.039794091509239	0.261808997683183	0.0799345712769476
ENSG00000081181.7	2418	ENSG00000081181.7	ENSG00000081181	protein_coding	ARG2	384	InGen	2.55099794236168	4	ENST00000261783.3|ENST00000557120.5|ENST00000556491.1|ENST00000557319.1	-0.141957764489394	2.56631257469769	-3.73730187171803	0.000216244132453714	0.039794091509239	0.395079869633909	0.0128833185728022
ENSG00000166016.5	4973	ENSG00000166016.5	ENSG00000166016	protein_coding	ABTB2	25841	InGen	1.95387381259965	2	ENST00000435224.2|ENST00000530814.1	-0.129384917826052	3.51685781663624	-3.73016358038293	0.000222227232058834	0.039794091509239	0.288497919751927	0.0473646307779722
ENSG00000187848.12	1969	ENSG00000187848.12	ENSG00000187848	protein_coding	P2RX2	22953	InGen	0.298782385946137	8	ENST00000389110.7|ENST00000343948.8|ENST00000350048.9|ENST00000351222.8|ENST00000352418.8|ENST00000449132.6|ENST00000348800.9|ENST00000542301.2	-0.900627763440613	-1.98170868291811	-3.72950358930461	0.000222788228210409	0.039794091509239	0.0560155788141605	0.0195286721499776
ENSG00000013810.18	6528	ENSG00000013810.18	ENSG00000013810	protein_coding	TACC3	10460	InGen	0.790477878150674	13	ENST00000612220.4|ENST00000485989.6|ENST00000484651.5|ENST00000467746.5|ENST00000313288.8|ENST00000617535.4|ENST00000493975.5|ENST00000458173.3|ENST00000470136.1|ENST00000466077.1|ENST00000470808.1|ENST00000404054.3|ENST00000484264.1	-0.129359254652712	2.28802346133562	-3.72693428379995	0.000224984892010973	0.039794091509239	0.384275296752808	0.0270843396824957
ENSG00000154175.16	10978	ENSG00000154175.16	ENSG00000154175	protein_coding	ABI3BP	25890	InGen	0.297920084760996	29	ENST00000471714.5|ENST00000470336.5|ENST00000284322.9|ENST00000495591.5|ENST00000487012.5|ENST00000497021.1|ENST00000486770.5|ENST00000469764.1|ENST00000497395.5|ENST00000471901.5|ENST00000527943.5|ENST00000482765.5|ENST00000478235.5|ENST00000466947.5|ENST00000533795.5|ENST00000528305.5|ENST00000495063.5|ENST00000528490.5|ENST00000487249.1|ENST00000534413.5|ENST00000534256.5|ENST00000533855.5|ENST00000459682.1|ENST00000483129.5|ENST00000475896.5|ENST00000527258.5|ENST00000530539.1|ENST00000530236.5|ENST00000532144.1	0.236713316449015	1.54731504934799	3.72672082327214	0.000225168308664174	0.039794091509239	0.416204493739864	0.0215328233482394
ENSG00000130224.14	4929	ENSG00000130224.14	ENSG00000130224	protein_coding	LRCH2	57631	InGen	2.78557265267245	2	ENST00000317135.12|ENST00000538422.2	0.0822252526120603	3.72679136757073	3.72491711614255	0.000226723786696863	0.039794091509239	0.240463290949368	0.0999230375021953
ENSG00000119866.20	8375	ENSG00000119866.20	ENSG00000119866	protein_coding	BCL11A	53335	InGen	5.98713268747333	11	ENST00000356842.8|ENST00000359629.9|ENST00000489516.6|ENST00000479026.1|ENST00000631857.1|ENST00000492272.5|ENST00000335712.10|ENST00000477659.1|ENST00000358510.5|ENST00000409351.4|ENST00000489183.1	-0.102256762402378	5.45294447031554	-3.72445121973938	0.00022712720842208	0.039794091509239	0.0851012615302933	0.0668433105995174
ENSG00000228203.6	4648	ENSG00000228203.6	ENSG00000228203	processed_transcript	RNF144A-AS1	386597	InGen	2.8732835475683	5	ENST00000418970.6|ENST00000426122.1|ENST00000424351.1|ENST00000439208.1|ENST00000437589.2	-0.108444407165113	3.98146043007544	-3.72427522407482	0.000227279779820814	0.039794091509239	0.202931946200945	0.095185676732264
ENSG00000132024.17	5039	ENSG00000132024.17	ENSG00000132024	protein_coding	CC2D1A	54862	InGen	9.61214422107909	9	ENST00000318003.11|ENST00000585896.5|ENST00000589606.5|ENST00000586955.5|ENST00000589138.5|ENST00000589679.5|ENST00000588932.1|ENST00000587508.1|ENST00000589224.1	0.0717572865125224	5.92525857944995	3.72164173548259	0.000229574330465493	0.039794091509239	0.0521391865126457	0.0319210860850115
ENSG00000139597.17	6053	ENSG00000139597.17	ENSG00000139597	protein_coding	N4BP2L1	90634	InGen	5.06974075772759	12	ENST00000380139.8|ENST00000380130.6|ENST00000613078.4|ENST00000635608.1|ENST00000459716.6|ENST00000530622.6|ENST00000635178.1|ENST00000380133.6|ENST00000495479.5|ENST00000343281.9|ENST00000472298.1|ENST00000464470.1	0.0803551685016772	5.29671215386532	3.72134879860857	0.000229830910460473	0.039794091509239	0.0853793976546804	0.0702677453250746
ENSG00000270808.1	286	ENSG00000270808.1	ENSG00000270808	processed_pseudogene	RP11-574K11.27		InGen	0.552964449264176	1	ENST00000604613.1	-0.323652639868199	-2.62215999628855	-3.71981581607423	0.00023117804549846	0.039794091509239	-0.117386746828767	0.0213509801807599
ENSG00000197045.12	7966	ENSG00000197045.12	ENSG00000197045	protein_coding	GMFB	2764	InGen	19.1469949218965	10	ENST00000554908.5|ENST00000358056.7|ENST00000616146.4|ENST00000628554.2|ENST00000554163.5|ENST00000554247.5|ENST00000553333.1|ENST00000553566.5|ENST00000554682.1|ENST00000553952.1	0.0809082223106515	7.49582882123397	3.7162724528876	0.000234320369436557	0.039794091509239	0.000655266810126953	0.0180804336374472
ENSG00000259431.5	2894	ENSG00000259431.5	ENSG00000259431	protein_coding	THTPA	79178	InGen	1.86334951431665	8	ENST00000555446.1|ENST00000404535.3|ENST00000288014.6|ENST00000557630.1|ENST00000556015.5|ENST00000554970.1|ENST00000554789.1|ENST00000556545.1	-0.0943664716983952	2.78091528053625	-3.71625917626147	0.000234332218736413	0.039794091509239	0.309283620674625	0.0248006804179549
ENSG00000111911.6	3314	ENSG00000111911.6	ENSG00000111911	protein_coding	HINT3	135114	InGen	20.2714132272178	1	ENST00000229633.6	0.0703597109495923	6.37146291488732	3.71589436261409	0.000234658033469714	0.039794091509239	0.0196088535556358	0.020674100998612
ENSG00000138376.10	6067	ENSG00000138376.10	ENSG00000138376	protein_coding	BARD1	580	InGen	0.575414559250442	14	ENST00000260947.8|ENST00000613374.4|ENST00000613706.4|ENST00000617164.4|ENST00000619009.4|ENST00000471590.5|ENST00000432456.5|ENST00000613192.1|ENST00000620057.4|ENST00000455743.5|ENST00000421162.1|ENST00000465841.1|ENST00000471787.1|ENST00000479904.1	0.147754664815526	1.71707022842205	3.70610489257454	0.000243562084999134	0.0409352133926539	0.341520963358381	0.0546107610086743
ENSG00000261325.1	1325	ENSG00000261325.1	ENSG00000261325	lincRNA	AC140542.2	100507534	InGen	2.23742509973112	1	ENST00000570024.1	-0.242935909792161	1.68670008116827	-3.70450801171146	0.00024504438662567	0.0409352133926539	0.332949999864812	0.0270973076160283
ENSG00000103653.16	4570	ENSG00000103653.16	ENSG00000103653	protein_coding	CSK	1445	InGen	4.5706320147519	14	ENST00000220003.13|ENST00000439220.6|ENST00000563894.1|ENST00000567123.1|ENST00000569462.5|ENST00000567571.5|ENST00000569915.1|ENST00000562066.5|ENST00000568329.5|ENST00000567135.5|ENST00000564216.5|ENST00000566464.5|ENST00000569321.1|ENST00000563010.1	-0.0651091347335275	4.5284904938787	-3.70047169772821	0.000248829061195041	0.0412595447025999	0.0719789182151125	0.0198106587139171
ENSG00000123739.10	5228	ENSG00000123739.10	ENSG00000123739	protein_coding	PLA2G12A	81579	InGen	6.7979707325154	4	ENST00000243501.9|ENST00000502283.1|ENST00000507961.1|ENST00000502772.1	0.0548720368802736	5.49274942981306	3.6921860987491	0.000256771267963784	0.0420683358531771	-0.0295618169639118	0.0370877655422939
ENSG00000177990.11	5646	ENSG00000177990.11	ENSG00000177990	protein_coding	DPY19L2	283417	InGen	2.77192429152253	9	ENST00000324472.8|ENST00000541911.1|ENST00000413230.6|ENST00000439061.6|ENST00000306389.7|ENST00000541083.1|ENST00000536494.5|ENST00000538147.1|ENST00000542209.1	0.128642418343222	3.9795468247493	3.69003488513435	0.000258872021245274	0.0420683358531771	0.0869301662451631	0.0189055592955905
ENSG00000147724.11	13625	ENSG00000147724.11	ENSG00000147724	protein_coding	FAM135B	51059	InGen	1.7517903185468	11	ENST00000395297.5|ENST00000482951.6|ENST00000276737.10|ENST00000467365.1|ENST00000395295.2|ENST00000160713.8|ENST00000517849.1|ENST00000520380.1|ENST00000520954.1|ENST00000520283.1|ENST00000523049.1	-0.0895049399179604	4.8098840355633	-3.68867908557451	0.000260204320467759	0.0420683358531771	0.00328992177464826	0.0625665789936896
ENSG00000165061.14	3691	ENSG00000165061.14	ENSG00000165061	protein_coding	ZMAT4	79698	InGen	4.45415494628304	9	ENST00000315769.11|ENST00000297737.10|ENST00000519406.5|ENST00000519806.1|ENST00000518242.5|ENST00000523188.5|ENST00000523542.5|ENST00000522623.1|ENST00000523823.1	-0.0955405703739993	4.26330838949364	-3.68549906850224	0.000263354589686201	0.0420683358531771	0.0392057718466274	0.0413018328473956
ENSG00000110448.10	3221	ENSG00000110448.10	ENSG00000110448	protein_coding	CD5	921	InGen	0.145373545839797	2	ENST00000347785.7|ENST00000544014.1	0.240297998109732	-0.714543925111875	3.68524220407357	0.000263610612361727	0.0420683358531771	0.169786008249571	0.0237875274986657
ENSG00000183570.16	6828	ENSG00000183570.16	ENSG00000183570	protein_coding	PCBP3	54039	InGen	1.1027177757408	21	ENST00000465077.5|ENST00000400314.5|ENST00000472191.1|ENST00000594149.5|ENST00000628776.2|ENST00000593338.1|ENST00000609985.1|ENST00000594320.1|ENST00000610200.1|ENST00000423045.2|ENST00000400310.5|ENST00000400308.5|ENST00000400309.5|ENST00000449640.5|ENST00000481302.1|ENST00000498121.1|ENST00000549265.1|ENST00000400305.5|ENST00000400304.1|ENST00000468429.5|ENST00000475402.1	0.11374893321247	3.35673875964831	3.68223828064462	0.000266622136552135	0.0420683358531771	0.132531331709068	0.0256826865917617
ENSG00000185290.3	603	ENSG00000185290.3	ENSG00000185290	protein_coding	NUPR2	389493	InGen	1.18867701672066	1	ENST00000329309.3	0.240311196036928	-0.232318856480444	3.68200049432356	0.000266861902664782	0.0420683358531771	0.218827415375729	0.0196335260101441
ENSG00000174749.5	8901	ENSG00000174749.5	ENSG00000174749	protein_coding	C4orf32	132720	InGen	0.707045010258741	1	ENST00000309733.5	0.119930098022613	2.47015813084578	3.67410394650945	0.000274940454863278	0.0430387558189824	0.192420665630212	0.0237445667372042
ENSG00000055130.15	3548	ENSG00000055130.15	ENSG00000055130	protein_coding	CUL1	8454	InGen	15.3563703778872	4	ENST00000409469.5|ENST00000602748.5|ENST00000325222.8|ENST00000617797.1	-0.0500512056419904	6.04396701174846	-3.66556621903872	0.000283933632314234	0.0441378774955148	-0.146088967416424	0.0198675609354965
ENSG00000158158.11	5105	ENSG00000158158.11	ENSG00000158158	protein_coding	CNNM4	26504	InGen	2.90772762795927	4	ENST00000377075.2|ENST00000482716.5|ENST00000496186.5|ENST00000493384.1	0.0767428973077729	4.17167532705124	3.65749724636741	0.000292686816970789	0.0451847889509733	-0.0429294317641604	0.0176895712148083
ENSG00000049656.13	6557	ENSG00000049656.13	ENSG00000049656	protein_coding	CLPTM1L	81037	InGen	5.48328534950788	16	ENST00000320895.9|ENST00000507807.3|ENST00000503042.5|ENST00000630539.1|ENST00000503534.5|ENST00000515719.5|ENST00000506641.5|ENST00000511268.6|ENST00000512451.5|ENST00000507195.5|ENST00000505914.5|ENST00000505605.5|ENST00000503151.5|ENST00000508765.5|ENST00000513250.1|ENST00000511786.1	-0.0460804881554667	5.50078307038961	-3.64926040763709	0.000301883472630331	0.0462853529782874	-0.181015545930086	0.0144657268617389
ENSG00000257545.4	890	ENSG00000257545.4	ENSG00000257545	antisense	RP11-144F15.1	100287944	InGen	0.20076814804506	2	ENST00000551505.4|ENST00000549203.2	0.261190695738544	-2.31788509720148	3.64743223935963	0.000303961196621261	0.0462868801793668	-0.254884745728585	0.0745311305304497
ENSG00000111262.4	8361	ENSG00000111262.4	ENSG00000111262	protein_coding	KCNA1	3736	InGen	6.2323384135384	3	ENST00000382545.3|ENST00000541095.1|ENST00000543874.2	-0.131431627023041	5.88016355860007	-3.63641200235261	0.000316773359658602	0.0479119706483635	-0.22995568806617	0.019399703437586
